31.12.2015 23:00;-28,6;Штиль, безветрие;0;Снег и/или другие виды твердых осадков
31.12.2015 20:00;-27,2;Штиль, безветрие;0;Снег и/или другие виды твердых осадков
31.12.2015 17:00;-25;Ветер, дующий с северо-запада;1;Облака покрывали половину неба или менее в течение всего соответствующего периода.
31.12.2015 14:00;-23;Ветер, дующий с севера;1;Снег и/или другие виды твердых осадков
31.12.2015 11:00;-25;Ветер, дующий с севера;1;Снег и/или другие виды твердых осадков
31.12.2015 8:00;-22,2;Штиль, безветрие;0;Снег и/или другие виды твердых осадков
31.12.2015 5:00;-23,3;Штиль, безветрие;0;Снег и/или другие виды твердых осадков
31.12.2015 2:00;-24,9;Штиль, безветрие;0;Снег и/или другие виды твердых осадков
30.12.2015 23:00;-21,7;Ветер, дующий с северо-северо-запада;2;Снег и/или другие виды твердых осадков
30.12.2015 20:00;-22,4;Штиль, безветрие;0;
30.12.2015 17:00;-20,3;Ветер, дующий с севера;1;Снег и/или другие виды твердых осадков
30.12.2015 14:00;-19,1;Ветер, дующий с севера;3;Снег и/или другие виды твердых осадков
30.12.2015 11:00;-18,4;Ветер, дующий с севера;2;Снег и/или другие виды твердых осадков
30.12.2015 8:00;-17,6;Ветер, дующий с севера;2;Снег и/или другие виды твердых осадков
30.12.2015 5:00;-18,4;Ветер, дующий с северо-северо-запада;2;Снег и/или другие виды твердых осадков
30.12.2015 2:00;-16,9;Ветер, дующий с севера;2;Снег и/или другие виды твердых осадков
29.12.2015 23:00;-15,7;Ветер, дующий с северо-северо-запада;2;Снег и/или другие виды твердых осадков
29.12.2015 20:00;-14;Ветер, дующий с севера;1;Снег и/или другие виды твердых осадков
29.12.2015 17:00;-13,7;Ветер, дующий с севера;3;Снег и/или другие виды твердых осадков
29.12.2015 14:00;-13,3;Ветер, дующий с севера;3;Снег и/или другие виды твердых осадков
29.12.2015 11:00;-12,9;Ветер, дующий с северо-северо-запада;2;Снег и/или другие виды твердых осадков
29.12.2015 8:00;-13,1;Ветер, дующий с северо-запада;1;Снег и/или другие виды твердых осадков
29.12.2015 5:00;-14,2;Ветер, дующий с северо-северо-запада;2;Снег и/или другие виды твердых осадков
