31.12.2011 21:00;2,9;Ветер, дующий с востоко-юго-востока;3;Туман или ледяной туман или сильная мгла.
31.12.2011 18:00;3,4;Ветер, дующий с востока;2;Туман или ледяной туман или сильная мгла.
31.12.2011 15:00;2,5;Ветер, дующий с востока;3;Туман или ледяной туман или сильная мгла.
31.12.2011 12:00;1,2;Ветер, дующий с юго-востока;2;Туман или ледяной туман или сильная мгла.
31.12.2011 9:00;-0,2;Ветер, дующий с востоко-юго-востока;2;Туман или ледяной туман или сильная мгла.
31.12.2011 6:00;0,4;Ветер, дующий с юго-востока;2;Туман или ледяной туман или сильная мгла.
31.12.2011 3:00;0,3;Штиль, безветрие;0;Дождь.
31.12.2011 0:00;0;Ветер, дующий с востоко-юго-востока;2;Дождь.
30.12.2011 21:00;-0,1;Ветер, дующий с юго-юго-востока;2;Облака покрывали более половины неба в течение всего соответствующего периода.
30.12.2011 18:00;-1,1;Ветер, дующий с востоко-юго-востока;5;Облака покрывали более половины неба в течение всего соответствующего периода.
30.12.2011 15:00;2;Ветер, дующий с юго-востока;4;Туман или ледяной туман или сильная мгла.
30.12.2011 12:00;-2,4;Ветер, дующий с востоко-юго-востока;3;Туман или ледяной туман или сильная мгла.
30.12.2011 9:00;-3,3;Ветер, дующий с востока;4;Туман или ледяной туман или сильная мгла.
30.12.2011 6:00;-4,6;Ветер, дующий с востока;4;Туман или ледяной туман или сильная мгла.
30.12.2011 3:00;-4,6;Ветер, дующий с востоко-юго-востока;2;Туман или ледяной туман или сильная мгла.
30.12.2011 0:00;-4,1;Ветер, дующий с востоко-юго-востока;3;Туман или ледяной туман или сильная мгла.
29.12.2011 21:00;-3,1;Ветер, дующий с юго-юго-запада;2;Туман или ледяной туман или сильная мгла.
29.12.2011 18:00;-1,1;Ветер, дующий с юга;2;Туман или ледяной туман или сильная мгла.
29.12.2011 15:00;3,6;Ветер, дующий с юго-юго-запада;3;
29.12.2011 12:00;3,1;Ветер, дующий с юго-запада;2;
29.12.2011 9:00;-1,4;Ветер, дующий с западо-северо-запада;2;
29.12.2011 6:00;-1,4;Ветер, дующий с западо-северо-запада;2;
29.12.2011 3:00;-0,5;Ветер, дующий с западо-северо-запада;2;
29.12.2011 0:00;1,2;Ветер, дующий с западо-северо-запада;4;
28.12.2011 21:00;3,1;Ветер, дующий с западо-северо-запада;5;
28.12.2011 18:00;4,3;Ветер, дующий с западо-северо-запада;6;
28.12.2011 15:00;7,2;Ветер, дующий с запада;8;Дождь.
28.12.2011 12:00;4,8;Ветер, дующий с запада;10;Дождь.
28.12.2011 9:00;3,5;Ветер, дующий с запада;12;Дождь.
